code,share_name,industry,sub_industry,rsi_comparison_market,rsi_comparison_sector,commodity,Current Price,Current Value,Next Week Prediction,Next Month Prediction,Z-Score,Overbought_Oversold,Overbought_Oversold_Value,SECTOR RSI 1M,SECTOR RSI 3M,SECTOR RSI 6M,MARKET RSI 1M,MARKET RSI 3M,MARKET RSI 6M
RBX.JO,Raubex Group Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,4250.0,4250.0,-0.07,0.13,-0.51,0.0,1.0,0.9,1.02,1.32,0.93,1.13,1.52
RCL.JO,RCL Foods Limited,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,910.0,910.0,-0.66,-0.69,-2.54,-0.03,0.97,0.86,0.78,0.83,0.89,0.87,1.03
REM.JO,Remgro Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,13925.0,13925.0,-0.31,-0.43,2.16,-0.01,0.99,0.98,0.96,0.81,1.01,1.07,1.01
RFG.JO,RFG Holdings Limited,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,1548.0,1548.0,-0.49,-0.33,0.85,-0.0,1.0,0.97,1.0,1.02,1.0,1.11,1.22
RLO.JO,Reunert Ltd,Industrials,Electronic and Electrical Equipment,%5EJ300.JO,STXFIN.JO,False,7240.0,7240.0,-0.04,-0.07,0.9,0.0,1.0,0.94,0.96,0.99,0.98,1.07,1.19
RMH.JO,RMB Holdings Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,41.0,41.0,-0.01,0.02,-1.08,0.02,1.02,0.96,0.94,1.05,1.0,1.04,1.25
RNI.JO,Reinet Investments S.C.A,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,46377.0,46377.0,-0.08,-0.02,-1.05,0.02,1.02,0.96,0.87,0.82,1.0,0.97,1.02
RTO.JO,Rex Trueform Group Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,11.26,11.26,-0.74,-0.78,-0.32,-0.42,0.58,0.01,0.86,0.87,0.01,0.95,1.07
S32.JO,South32 Limited,Basic Materials,Industrial Metals and Mining,%5EJ300.JO,STXRES.JO,False,3515.0,3515.0,-0.48,-0.59,-0.29,-0.12,0.88,0.87,0.81,0.84,0.81,0.72,1.06
SAP.JO,Sappi Ltd,Basic Materials,Industrial Materials,%5EJ300.JO,STXRES.JO,False,4497.0,4497.0,-0.65,-0.8,-0.97,-0.02,0.98,0.9,0.87,0.82,0.85,0.77,1.05
SBK.JO,Standard Bank Group Ltd,Financials,Banks,%5EJ300.JO,STXFIN.JO,False,23224.0,23224.0,-0.07,-0.15,3.75,0.02,1.02,1.05,1.07,1.01,1.09,1.19,1.21
SBP.JO,Sabvest Capital Limited,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,7350.0,7350.0,-0.27,-0.22,1.32,0.0,1.0,0.96,0.96,0.94,1.0,1.07,1.13
SDO.JO,Stadio Holdings Limited,Consumer Discrescretionary,Consumer Services,%5EJ300.JO,STXFIN.JO,False,530.0,530.0,-0.45,-0.57,-1.46,0.02,1.02,0.92,0.98,0.96,0.96,1.09,1.16
SEB.JO,Sebata Holdings Ltd,Technology,Software and Computer Services,%5EJ300.JO,STXFIN.JO,False,105.0,105.0,-0.93,-0.99,1.03,-0.08,0.92,0.99,0.46,0.5,1.02,0.51,0.69
SEP.JO,Sephaku Holdings Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,200.0,200.0,-0.82,-0.8,2.52,0.05,1.05,1.07,1.5,1.66,1.12,1.66,1.88
SFN.JO,Sasfin Holdings Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,2625.0,2625.0,-0.57,-0.59,-0.16,0.17,1.17,0.91,1.4,0.87,0.95,1.55,1.07
SHG.JO,Sea Harvest Group Ltd,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,808.0,808.0,-0.94,-0.99,-0.58,-0.01,0.99,0.94,0.92,0.82,0.98,1.02,1.02
SHP.JO,Shoprite Holdings Ltd,Consumer Staples,"Personal Care, Drug and Grocery Stores",%5EJ300.JO,STXFIN.JO,False,29736.0,29736.0,0.07,0.47,0.87,0.01,1.01,0.97,0.99,0.96,1.01,1.1,1.16
SLM.JO,Sanlam Limited,Financials,Life Insurance,%5EJ300.JO,STXFIN.JO,False,8350.0,8350.0,0.12,0.57,2.94,-0.01,0.99,0.99,0.99,1.05,1.03,1.1,1.25
SNT.JO,Santam Limited,Financials,Non-Life Insurance,%5EJ300.JO,STXFIN.JO,False,34501.0,34501.0,-0.14,-0.42,2.52,-0.01,0.99,0.98,1.01,1.03,1.01,1.12,1.23
SNV.JO,Santova Limited,Industrials,Industrial Transportation,%5EJ300.JO,STXFIN.JO,False,775.0,775.0,-0.23,-0.18,-0.69,0.01,1.01,0.91,0.9,0.87,0.95,0.99,1.06
SOH.JO,South Ocean Holdings Ltd,Industrials,Electronic and Electrical Equipment,%5EJ300.JO,STXFIN.JO,False,270.0,270.0,0.03,0.05,1.4,0.11,1.11,1.08,1.65,1.97,1.12,1.82,2.19
SOL.JO,Sasol Limited,Basic Materials,Chemicals,%5EJ300.JO,STXFIN.JO,False,13525.0,13525.0,-0.77,-0.87,0.09,-0.01,0.99,0.94,0.88,0.85,0.98,0.98,1.04
SPG.JO,Super Group Ltd,Industrials,Industrial Transportation,%5EJ300.JO,STXFIN.JO,False,2658.0,2658.0,-0.56,-0.67,-1.19,-0.01,0.99,0.84,0.82,0.85,0.87,0.9,1.04
SPP.JO,The Spar Group Ltd,Consumer Staples,"Personal Care, Drug and Grocery Stores",%5EJ300.JO,STXFIN.JO,False,12371.0,12371.0,-0.58,-0.55,0.63,0.02,1.02,0.96,1.03,0.99,1.0,1.14,1.19
SSK.JO,Stefanutti Stck Hldgs Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,276.0,276.0,-0.74,-0.76,-0.21,0.06,1.06,0.86,2.15,2.07,0.9,2.38,2.3
SSU.JO,Southern Sun Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,616.0,616.0,-0.13,-0.39,0.52,0.04,1.04,0.98,1.03,1.05,1.02,1.14,1.25
SSW.JO,Sibanye Stillwater Ltd,Basic Materials,Precious Metals and Mining,%5EJ300.JO,STXRES.JO,False,1836.0,1836.0,-0.89,-0.81,-0.39,-0.05,0.95,0.92,0.8,0.77,0.86,0.71,0.99
SUI.JO,Sun International Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,3944.0,3944.0,-0.61,-0.59,1.35,0.01,1.01,1.01,0.96,0.86,1.04,1.06,1.06
SUR.JO,Spur Corporation Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,3450.0,3450.0,-0.13,-0.42,0.09,0.01,1.01,1.01,1.0,1.03,1.04,1.1,1.23
SYG.JO,Sygnia Limited,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,1998.0,1998.0,-0.11,-0.32,-1.29,-0.01,0.99,0.92,0.88,0.97,0.96,0.97,1.17
TBS.JO,Tiger Brands Ltd,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,22430.0,22430.0,-0.57,-0.65,1.85,0.03,1.03,0.96,0.98,0.94,0.99,1.09,1.14
TCP.JO,Transaction Capital Ltd,Financials,Finance and Credit Services,%5EJ300.JO,STXFIN.JO,False,285.0,285.0,-0.94,-0.7,0.51,-0.02,0.98,0.97,0.97,0.27,1.01,1.07,0.45
TFG.JO,The Foschini Group Limited,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,13491.0,13491.0,-0.32,-0.42,1.08,0.02,1.02,0.95,1.12,1.08,0.99,1.24,1.28
TGA.JO,Thungela Resources Ltd,Energy,Oil Gas and Coal,%5EJ300.JO,STXFIN.JO,False,12400.0,12400.0,-0.48,-0.4,0.4,0.04,1.04,1.01,0.78,1.04,1.04,0.86,1.24
TKG.JO,Telkom SA SOC Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,2394.0,2394.0,-0.91,-1.19,1.22,0.0,1.0,1.04,0.84,0.72,1.07,0.94,0.91
TLM.JO,Telemaster Holdings Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,103.0,103.0,-0.29,-0.31,0.49,-0.11,0.89,0.94,0.7,1.06,0.98,0.78,1.26
TMT.JO,Trematon Capital Inv Ltd,Financials,Closed end Investments,%5EJ300.JO,STXFIN.JO,False,217.0,217.0,-0.41,-0.33,-0.3,0.03,1.03,1.02,1.05,0.8,1.06,1.17,0.99
TPC.JO,Transpaco Ltd,Industrials,General Industrials,%5EJ300.JO,STXFIN.JO,False,3251.0,3251.0,-0.22,-0.25,-0.25,0.02,1.02,0.91,0.9,0.91,0.95,0.99,1.11
TRL.JO,Trellidor Hldgs Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,165.0,165.0,-0.82,-0.66,-0.58,-0.06,0.94,0.82,0.93,0.93,0.85,1.04,1.12
TRU.JO,Truworths Int Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,9378.0,9378.0,-0.09,-0.21,3.14,-0.02,0.98,0.99,1.01,1.09,1.03,1.12,1.29
TSG.JO,Tsogo Sun Limited,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,1169.0,1169.0,-0.43,-0.44,3.08,0.01,1.01,1.0,0.91,0.91,1.04,1.01,1.11
UPL.JO,Universal Partners Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,1610.0,1610.0,-0.47,-0.17,0.05,-0.07,0.93,0.69,64.27,57.96,0.71,71.18,59.52
VOD.JO,Vodacom Group Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,9951.0,9951.0,-0.52,-0.59,0.45,0.02,1.02,1.03,0.95,0.96,1.07,1.05,1.16
WBC.JO,We Buy Cars Hlds Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,2792.0,2792.0,-0.16,-0.17,3.93,0.0,1.0,1.03,1.03,,1.07,1.14,
WBO.JO,Wilson Bayly Hlm-Ovc Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,18314.0,18314.0,0.05,0.43,0.71,0.04,1.04,0.97,1.09,1.22,1.01,1.21,1.43
WHL.JO,Woolworths Holdings Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,6309.0,6309.0,-0.31,-0.37,2.33,-0.02,0.98,1.01,0.9,0.81,1.05,0.99,1.0
WKF.JO,Workforce Holdings Ltd,Industrials,General Industrials,%5EJ300.JO,STXFIN.JO,False,125.0,125.0,-0.49,-0.48,-0.79,1.26,2.26,83.92,1.09,0.67,87.15,1.2,0.87
YRK.JO,York Timber Holdings Ltd,Basic Materials,Industrial Materials,%5EJ300.JO,STXRES.JO,False,212.0,212.0,-0.57,-0.65,-0.15,0.06,1.06,0.95,1.39,1.07,0.88,1.23,1.31
ZED.JO,Zeder Inv Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,190.0,190.0,0.05,0.22,-0.62,0.02,1.02,0.97,0.96,1.13,1.0,1.06,1.33
ZZD.JO,Zeda Limited,Consumer Discrescretionary,Consumer Services,%5EJ300.JO,STXFIN.JO,False,1213.0,1213.0,-0.6,-0.7,0.15,0.0,1.0,0.97,0.93,0.92,1.01,1.03,1.12
