code,share_name,industry,sub_industry,rsi_comparison_market,rsi_comparison_sector,commodity,Current Price,Current Value,Next Week Prediction,Next Month Prediction,Z-Score,Overbought_Oversold,Overbought_Oversold_Value,SECTOR RSI 1M,SECTOR RSI 3M,SECTOR RSI 6M,MARKET RSI 1M,MARKET RSI 3M,MARKET RSI 6M
RBX.JO,Raubex Group Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,4546.0,4546.0,0.01,0.16,1.55,-0.02,0.98,0.97,1.09,1.47,1.0,1.2,1.69
RCL.JO,RCL Foods Limited,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,970.0,970.0,-0.62,-0.66,0.47,-0.03,0.97,0.95,0.76,0.85,0.98,0.84,1.05
REM.JO,Remgro Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,14044.0,14044.0,-0.28,-0.42,1.26,-0.0,1.0,0.98,0.95,0.81,1.0,1.04,1.01
RFG.JO,RFG Holdings Limited,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,1593.0,1593.0,-0.47,-0.32,1.97,0.0,1.0,0.97,0.96,1.02,1.0,1.06,1.23
RLO.JO,Reunert Ltd,Industrials,Electronic and Electrical Equipment,%5EJ300.JO,STXFIN.JO,False,7500.0,7500.0,-0.02,-0.04,1.9,0.0,1.0,0.98,0.96,0.98,1.01,1.06,1.19
RMH.JO,RMB Holdings Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,43.0,43.0,-0.01,0.02,2.4,0.02,1.02,0.96,0.95,1.04,0.98,1.05,1.25
RNI.JO,Reinet Investments S.C.A,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,46788.0,46788.0,-0.08,-0.02,-0.12,0.01,1.01,0.96,0.86,0.81,0.98,0.94,1.01
RTO.JO,Rex Trueform Group Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,11.26,11.26,-0.79,-0.78,,-0.98,0.02,0.01,0.83,0.85,0.01,0.92,1.05
S32.JO,South32 Limited,Basic Materials,Industrial Metals and Mining,%5EJ300.JO,STXRES.JO,False,3621.0,3621.0,-0.46,-0.58,1.54,-0.11,0.89,1.0,0.79,0.84,0.97,0.72,1.06
SAP.JO,Sappi Ltd,Basic Materials,Industrial Materials,%5EJ300.JO,STXRES.JO,False,4715.0,4715.0,-0.62,-0.77,0.2,-0.05,0.95,0.86,0.86,0.83,0.82,0.78,1.05
SBK.JO,Standard Bank Group Ltd,Financials,Banks,%5EJ300.JO,STXFIN.JO,False,23717.0,23717.0,-0.03,-0.13,1.89,0.02,1.02,1.04,1.09,1.01,1.07,1.2,1.22
SBP.JO,Sabvest Capital Limited,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,7550.0,7550.0,-0.25,-0.2,1.86,0.0,1.0,0.95,0.95,0.9,0.97,1.05,1.1
SDO.JO,Stadio Holdings Limited,Consumer Discrescretionary,Consumer Services,%5EJ300.JO,STXFIN.JO,False,545.0,545.0,-0.44,-0.57,-0.16,0.02,1.02,0.94,0.99,0.97,0.96,1.09,1.17
SEB.JO,Sebata Holdings Ltd,Technology,Software and Computer Services,%5EJ300.JO,STXFIN.JO,False,120.0,120.0,-0.91,-0.98,1.76,-0.02,0.98,1.12,0.54,0.56,1.15,0.6,0.75
SEP.JO,Sephaku Holdings Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,220.0,220.0,-0.79,-0.79,1.64,0.07,1.07,1.23,1.68,1.74,1.27,1.85,1.97
SFN.JO,Sasfin Holdings Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,2626.0,2626.0,-0.57,-0.59,0.17,0.11,1.11,0.91,1.35,1.1,0.93,1.49,1.31
SHG.JO,Sea Harvest Group Ltd,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,836.0,836.0,-0.91,-0.96,1.51,-0.01,0.99,0.97,0.9,0.83,1.0,0.99,1.03
SHP.JO,Shoprite Holdings Ltd,Consumer Staples,"Personal Care, Drug and Grocery Stores",%5EJ300.JO,STXFIN.JO,False,30330.0,30330.0,0.1,0.49,1.36,0.01,1.01,0.98,0.99,1.0,1.0,1.09,1.21
SLM.JO,Sanlam Limited,Financials,Life Insurance,%5EJ300.JO,STXFIN.JO,False,8490.0,8490.0,0.14,0.58,1.75,-0.0,1.0,1.0,0.98,1.05,1.03,1.08,1.26
SNT.JO,Santam Limited,Financials,Non-Life Insurance,%5EJ300.JO,STXFIN.JO,False,35300.0,35300.0,-0.12,-0.41,1.6,0.0,1.0,1.02,0.99,1.02,1.05,1.09,1.22
SNV.JO,Santova Limited,Industrials,Industrial Transportation,%5EJ300.JO,STXFIN.JO,False,775.0,775.0,-0.22,-0.18,-0.28,0.0,1.0,0.91,0.87,0.86,0.93,0.96,1.06
SOH.JO,South Ocean Holdings Ltd,Industrials,Electronic and Electrical Equipment,%5EJ300.JO,STXFIN.JO,False,270.0,270.0,0.03,0.05,0.89,0.08,1.08,0.96,1.7,1.92,0.98,1.88,2.15
SOL.JO,Sasol Limited,Basic Materials,Chemicals,%5EJ300.JO,STXFIN.JO,False,13485.0,13485.0,-0.77,-0.87,0.47,-0.02,0.98,0.88,0.89,0.78,0.9,0.98,0.97
SPG.JO,Super Group Ltd,Industrials,Industrial Transportation,%5EJ300.JO,STXFIN.JO,False,2611.0,2611.0,-0.56,-0.67,-0.98,-0.02,0.98,0.82,0.79,0.8,0.84,0.87,0.99
SPP.JO,The Spar Group Ltd,Consumer Staples,"Personal Care, Drug and Grocery Stores",%5EJ300.JO,STXFIN.JO,False,12451.0,12451.0,-0.58,-0.55,0.9,0.01,1.01,0.96,1.05,1.06,0.98,1.16,1.26
SSK.JO,Stefanutti Stck Hldgs Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,272.0,272.0,-0.75,-0.78,-0.93,0.03,1.03,0.93,2.26,1.99,0.96,2.49,2.23
SSU.JO,Southern Sun Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,609.0,609.0,-0.14,-0.39,-0.2,0.04,1.04,0.98,1.01,1.04,1.0,1.11,1.25
SSW.JO,Sibanye Stillwater Ltd,Basic Materials,Precious Metals and Mining,%5EJ300.JO,STXRES.JO,False,1971.0,1971.0,-0.86,-0.74,1.47,-0.05,0.95,0.95,0.85,0.8,0.91,0.77,1.03
SUI.JO,Sun International Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,4061.0,4061.0,-0.6,-0.58,1.7,0.02,1.02,1.04,0.95,0.88,1.07,1.04,1.09
SUR.JO,Spur Corporation Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,3500.0,3500.0,-0.12,-0.41,1.5,0.01,1.01,0.95,0.98,1.01,0.98,1.08,1.21
SYG.JO,Sygnia Limited,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,2030.0,2030.0,-0.11,-0.32,0.08,-0.01,0.99,0.96,0.88,0.97,0.98,0.97,1.17
TBS.JO,Tiger Brands Ltd,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,22381.0,22381.0,-0.57,-0.65,0.81,0.03,1.03,0.96,0.95,0.96,0.99,1.05,1.16
TCP.JO,Transaction Capital Ltd,Financials,Finance and Credit Services,%5EJ300.JO,STXFIN.JO,False,290.0,290.0,-0.94,-0.7,0.97,-0.01,0.99,0.96,0.96,0.26,0.98,1.06,0.44
TFG.JO,The Foschini Group Limited,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,13893.0,13893.0,-0.28,-0.39,1.62,0.01,1.01,0.97,1.19,1.12,0.99,1.31,1.33
TGA.JO,Thungela Resources Ltd,Energy,Oil Gas and Coal,%5EJ300.JO,STXFIN.JO,False,12105.0,12105.0,-0.49,-0.42,-1.37,0.04,1.04,0.94,0.75,1.04,0.96,0.82,1.25
TKG.JO,Telkom SA SOC Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,2581.0,2581.0,-0.87,-1.04,2.64,0.01,1.01,1.04,0.9,0.76,1.07,0.99,0.96
TLM.JO,Telemaster Holdings Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,1.03,1.03,-1.11,-0.73,-1.49,-0.27,0.73,0.01,0.68,0.01,0.01,0.75,0.18
TMT.JO,Trematon Capital Inv Ltd,Financials,Closed end Investments,%5EJ300.JO,STXFIN.JO,False,240.0,240.0,-0.34,-0.3,1.86,0.04,1.04,1.12,1.1,0.9,1.15,1.22,1.1
TPC.JO,Transpaco Ltd,Industrials,General Industrials,%5EJ300.JO,STXFIN.JO,False,3251.0,3251.0,-0.22,-0.25,-0.46,0.01,1.01,0.9,0.93,1.0,0.93,1.03,1.2
TRL.JO,Trellidor Hldgs Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,165.0,165.0,-0.82,-0.66,-0.33,-0.06,0.94,0.81,0.91,0.93,0.84,1.0,1.13
TRU.JO,Truworths Int Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,9772.0,9772.0,-0.04,-0.17,2.03,-0.01,0.99,1.0,1.03,1.14,1.02,1.13,1.35
TSG.JO,Tsogo Sun Limited,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,1169.0,1169.0,-0.42,-0.43,1.51,0.02,1.02,0.97,0.9,0.87,0.99,0.99,1.07
UPL.JO,Universal Partners Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,1610.0,1610.0,-0.5,-0.22,-1.16,-0.07,0.93,0.68,0.62,56.39,0.7,0.69,58.34
VOD.JO,Vodacom Group Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,10831.0,10831.0,-0.4,-0.45,2.18,0.02,1.02,1.07,1.01,1.01,1.1,1.11,1.22
WBC.JO,We Buy Cars Hlds Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,2890.0,2890.0,-0.15,-0.17,2.93,0.01,1.01,1.02,1.04,,1.04,1.15,
WBO.JO,Wilson Bayly Hlm-Ovc Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,18933.0,18933.0,0.07,0.46,1.92,0.03,1.03,0.97,1.05,1.25,1.0,1.15,1.46
WHL.JO,Woolworths Holdings Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,6409.0,6409.0,-0.29,-0.36,1.35,-0.0,1.0,1.03,0.91,0.82,1.06,1.0,1.02
WKF.JO,Workforce Holdings Ltd,Industrials,General Industrials,%5EJ300.JO,STXFIN.JO,False,125.0,125.0,-0.49,-0.48,-0.33,0.99,1.99,0.83,0.76,0.71,0.86,0.84,0.9
YRK.JO,York Timber Holdings Ltd,Basic Materials,Industrial Materials,%5EJ300.JO,STXRES.JO,False,210.0,210.0,-0.57,-0.65,-0.47,0.04,1.04,0.94,1.29,1.0,0.91,1.17,1.23
ZED.JO,Zeder Inv Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,190.0,190.0,0.05,0.22,-0.43,0.01,1.01,0.93,0.91,1.11,0.96,1.0,1.32
ZZD.JO,Zeda Limited,Consumer Discrescretionary,Consumer Services,%5EJ300.JO,STXFIN.JO,False,1233.0,1233.0,-0.58,-0.7,0.97,-0.0,1.0,0.95,0.89,0.91,0.98,0.98,1.11
